carrier,plan_name,monthly_fee,perceived_price,total_benefit,monthly_benefit,benefit_duration,benefit_detail,collected_date,crawled_at
SKT,다이렉트 플랜,76000,76000,0,0,0,,2026-09-10,2026-09-10T05:40:57.411604
SKT,5GB,38000,38000,0,0,0,,2026-09-10,2026-09-10T05:40:57.412420
SKT,다이렉트5G,69000,69000,0,0,0,,2026-09-10,2026-09-10T05:40:57.413211
KT,요고 55,27610,23194,53000,4416,12,"카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-10,2026-09-10T05:40:58.652802
KT,요고 46,46000,41584,53000,4416,12,"카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-10,2026-09-10T05:40:58.654517
KT,요고 32,27610,23194,53000,4416,12,"카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-10,2026-09-10T05:40:58.656218
KT,요고 61,49000,44584,53000,4416,12,"카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-10,2026-09-10T05:40:58.657910
KT,요고 44,44000,39584,53000,4416,12,"카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-10,2026-09-10T05:40:58.659604
KT,요고 36,36000,31584,53000,4416,12,"카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-10,2026-09-10T05:40:58.661303
KT,요고 42,27610,23194,53000,4416,12,"카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-10,2026-09-10T05:40:58.663053
KT,요고 69,12000,7584,53000,4416,12,"카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-10,2026-09-10T05:40:58.664751
KT,요고 34,27610,23194,53000,4416,12,"카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-10,2026-09-10T05:40:58.666452
KT,요고 49,49000,44584,53000,4416,12,"카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-10,2026-09-10T05:40:58.668121
KT,요고 38,38000,33584,53000,4416,12,"카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-10,2026-09-10T05:40:58.669773
KT,요고 40,34000,29584,53000,4416,12,"카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-10,2026-09-10T05:40:58.671438
KT,요고 30,38000,33584,53000,4416,12,"카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-10,2026-09-10T05:40:58.673105
LG,너겟 59,59000,59000,0,0,0,,2026-09-10,2026-09-10T05:40:59.575255
LG,너겟 49,49000,49000,0,0,0,,2026-09-10,2026-09-10T05:40:59.575263
LG,너겟 65,65000,65000,0,0,0,,2026-09-10,2026-09-10T05:40:59.575265
