carrier,plan_name,monthly_fee,perceived_price,total_benefit,monthly_benefit,benefit_duration,benefit_detail,collected_date,crawled_at
SKT,다이렉트 플랜,76000,76000,0,0,0,,2026-09-25,2026-09-25T05:55:57.567543
SKT,5GB,38000,38000,0,0,0,,2026-09-25,2026-09-25T05:55:57.567946
SKT,다이렉트5G,69000,69000,0,0,0,,2026-09-25,2026-09-25T05:55:57.568326
KT,요고 61,49000,44584,53000,4416,12,"카카오페이 3,000, 카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-25,2026-09-25T05:55:58.938645
KT,요고 30,2750,0,53000,4416,12,"카카오페이 3,000, 카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-25,2026-09-25T05:55:58.939808
KT,요고 49,49000,44584,53000,4416,12,"카카오페이 3,000, 카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-25,2026-09-25T05:55:58.940919
KT,요고 40,34000,29584,53000,4416,12,"카카오페이 3,000, 카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-25,2026-09-25T05:55:58.942043
KT,요고 44,44000,39584,53000,4416,12,"카카오페이 3,000, 카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-25,2026-09-25T05:55:58.943163
KT,요고 69,12000,7584,53000,4416,12,"카카오페이 3,000, 카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-25,2026-09-25T05:55:58.944275
KT,요고 36,36000,31584,53000,4416,12,"카카오페이 3,000, 카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-25,2026-09-25T05:55:58.945400
KT,요고 32,27610,23194,53000,4416,12,"카카오페이 3,000, 카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-25,2026-09-25T05:55:58.946528
KT,요고 34,27610,23194,53000,4416,12,"카카오페이 3,000, 카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-25,2026-09-25T05:55:58.947646
KT,요고 55,12000,7584,53000,4416,12,"카카오페이 3,000, 카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-25,2026-09-25T05:55:58.948769
KT,요고 38,38000,33584,53000,4416,12,"카카오페이 3,000, 카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-25,2026-09-25T05:55:58.949890
KT,요고 46,46000,41584,53000,4416,12,"카카오페이 3,000, 카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-25,2026-09-25T05:55:58.951008
KT,요고 42,27610,23194,53000,4416,12,"카카오페이 3,000, 카카오페이 2,500, 카카오페이 2,000, 쿠폰팩 53,000원",2026-09-25,2026-09-25T05:55:58.952128
LG,너겟 65,65000,65000,0,0,0,,2026-09-25,2026-09-25T05:56:00.048240
LG,너겟 49,49000,49000,0,0,0,,2026-09-25,2026-09-25T05:56:00.048249
LG,너겟 59,59000,59000,0,0,0,,2026-09-25,2026-09-25T05:56:00.048250
