carrier,plan_name,monthly_fee,perceived_price,total_benefit,monthly_benefit,benefit_duration,benefit_detail,collected_date,crawled_at
SKT,다이렉트 플랜,76000,76000,0,0,0,,2026-05-31,2026-05-31T05:20:06.974232
SKT,5G ZEM플랜,36000,33000,36000,3000,12,"혜택도 있어요!) 프로모션 혜택 5G ZEM플랜 퍼펙트 월 36,000원",2026-05-31,2026-05-31T05:20:06.975062
LG,너겟 69,69000,45000,288000,24000,12,네이버페이 등 너겟쿠폰 28만8천원,2026-05-31,2026-05-31T05:21:33.442423
LG,너겟 59,59000,39000,240000,20000,12,네이버페이 등 너겟쿠폰 24만원,2026-05-31,2026-05-31T05:21:33.442437
LG,너겟 47,47000,27000,240000,20000,12,네이버페이 등 너겟쿠폰 24만원,2026-05-31,2026-05-31T05:21:33.442441
LG,너겟 45,45000,40000,75000,5000,15,네이버페이 등 너겟쿠폰 7만5천원,2026-05-31,2026-05-31T05:21:33.442448
LG,너겟 34,34000,29000,30000,5000,6,네이버페이 등 너겟쿠폰 3만원,2026-05-31,2026-05-31T05:21:33.442452
LG,너겟 65,65000,0,3000000,250000,12,네이버페이 등 너겟쿠폰 300만원,2026-05-31,2026-05-31T05:21:33.442480
